epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,6.949612,6.949612,0.000000,81.183333,82.166667,0.511608,41.233333,62.950000,74.333333,81.833333,41.233333,49.083333,55.866667,61.250000,62.950000,70.866667,76.983333,81.550000,74.333333,81.183333,85.950000,89.366667,81.833333,87.450000,91.133333,94.050000,4.579530,19.114985,40.550000,63.733333,75.383333,82.666667,40.550000,48.283333,55.200000,60.816667,63.750000,71.400000,77.383333,81.900000,75.383333,82.166667,86.833333,90.250000,82.666667,88.166667,91.800000,94.150000,4.658602,19.743727
2,3.184548,3.184548,0.000000,88.783333,89.883333,0.511849,52.050000,72.666667,82.216667,88.416667,52.050000,61.650000,68.683333,73.700000,72.683333,80.466667,85.383333,88.833333,82.233333,88.783333,92.016667,94.400000,88.433333,93.400000,95.766667,97.100000,2.868502,15.926731,51.900000,72.600000,82.633333,88.583333,51.900000,61.566667,69.333333,74.516667,72.600000,81.450000,86.816667,90.100000,82.633333,89.883333,93.466667,95.283333,88.583333,93.800000,96.266667,97.366667,2.842947,15.981324
3,2.040842,2.040842,0.000000,91.416667,91.116667,0.501745,55.683333,77.816667,86.050000,90.383333,55.683333,64.900000,71.783333,76.266667,77.833333,84.600000,88.600000,90.983333,86.066667,91.416667,94.150000,95.700000,90.400000,94.566667,96.500000,97.500000,2.723590,16.345026,55.683333,76.966667,85.316667,90.066667,55.700000,64.900000,71.400000,75.883333,76.966667,84.316667,88.366667,90.616667,85.316667,91.116667,94.066667,95.550000,90.066667,94.383333,96.450000,97.516667,2.699469,15.516871
4,1.599712,1.599712,0.000000,93.183333,92.950000,0.514413,59.750000,80.216667,88.450000,92.150000,59.766667,69.583333,76.566667,80.900000,80.233333,86.883333,90.850000,93.316667,88.466667,93.183333,95.616667,96.933333,92.150000,95.683333,97.350000,98.250000,2.015437,12.224626,59.883333,79.750000,87.800000,91.700000,59.900000,69.633333,76.766667,80.966667,79.750000,86.850000,91.016667,93.016667,87.800000,92.950000,95.500000,96.633333,91.700000,95.850000,97.450000,98.166667,1.961542,11.461934
5,1.292955,1.292955,0.000000,91.683333,92.000000,0.520127,55.733333,77.300000,86.550000,91.583333,55.750000,65.633333,72.516667,77.716667,77.316667,84.250000,88.616667,91.500000,86.566667,91.683333,94.366667,95.866667,91.600000,95.016667,96.800000,97.666667,2.358738,13.746922,57.133333,77.550000,86.716667,91.316667,57.133333,66.800000,74.533333,79.466667,77.550000,85.083333,89.383333,91.983333,86.716667,92.000000,94.700000,96.133333,91.316667,95.100000,96.883333,97.633333,2.254352,13.579693
6,1.169148,1.169148,0.000000,94.566667,94.516667,0.524906,60.183333,81.783333,90.066667,93.866667,60.200000,69.683333,76.583333,80.983333,81.800000,88.250000,92.133333,94.500000,90.083333,94.566667,96.716667,97.850000,93.866667,96.850000,98.233333,98.933333,2.119135,13.133965,60.083333,82.216667,89.816667,93.533333,60.100000,70.000000,76.883333,81.283333,82.233333,88.900000,92.500000,94.550000,89.816667,94.516667,96.450000,97.366667,93.533333,96.650000,98.166667,98.750000,2.093028,12.692387
7,1.021062,1.021062,0.000000,95.266667,95.183333,0.505943,64.716667,84.133333,91.116667,94.500000,64.716667,74.816667,81.616667,85.833333,84.150000,90.250000,93.566667,95.583333,91.133333,95.266667,97.050000,98.150000,94.500000,97.150000,98.333333,98.983333,1.432846,8.655184,65.100000,83.966667,91.066667,94.183333,65.116667,75.633333,82.383333,86.433333,83.966667,90.383333,93.400000,95.300000,91.066667,95.183333,96.966667,97.983333,94.183333,96.983333,98.333333,98.900000,1.418333,8.615394
8,0.905491,0.905491,0.000000,95.350000,95.516667,0.507598,66.666667,85.150000,91.500000,94.916667,66.683333,76.400000,82.400000,86.183333,85.166667,90.716667,93.766667,95.650000,91.500000,95.350000,97.033333,98.050000,94.916667,97.350000,98.416667,99.000000,1.466108,9.303102,66.616667,85.050000,91.600000,94.833333,66.633333,77.000000,82.916667,86.766667,85.050000,91.033333,93.816667,95.683333,91.600000,95.516667,97.300000,98.200000,94.833333,97.283333,98.483333,99.116667,1.467795,9.275686
9,0.837351,0.837351,0.000000,95.500000,95.783333,0.506537,66.166667,84.650000,91.833333,95.066667,66.183333,75.916667,82.050000,85.933333,84.666667,90.400000,93.450000,95.283333,91.833333,95.500000,97.283333,98.216667,95.066667,97.416667,98.450000,99.016667,1.481512,9.336904,66.700000,85.283333,91.983333,94.900000,66.716667,77.200000,82.933333,86.566667,85.283333,91.566667,94.316667,95.916667,91.983333,95.783333,97.533333,98.283333,94.900000,97.333333,98.550000,99.116667,1.417557,8.666106
10,0.804598,0.804598,0.000000,95.716667,95.716667,0.537264,67.450000,85.750000,92.016667,95.350000,67.466667,78.083333,84.383333,88.133333,85.766667,91.283333,94.133333,95.883333,92.016667,95.716667,97.350000,98.266667,95.350000,97.533333,98.483333,98.950000,1.212668,7.145711,67.066667,85.383333,91.966667,95.050000,67.066667,77.683333,84.350000,88.383333,85.383333,91.433333,94.133333,95.966667,91.966667,95.716667,97.366667,98.150000,95.050000,97.333333,98.550000,99.033333,1.239389,7.387596
