epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,0.745905,0.745905,0.000000,97.266667,97.616667,15.862377,75.533333,90.533333,95.116667,97.150000,75.533333,83.983333,88.950000,91.433333,90.533333,94.250000,96.383333,97.600000,95.116667,97.266667,98.366667,98.966667,97.150000,98.433333,99.183333,99.500000,0.986972,5.891914,75.383333,90.716667,95.316667,97.550000,75.400000,83.716667,88.583333,91.583333,90.716667,94.300000,96.200000,97.283333,95.316667,97.616667,98.450000,98.900000,97.550000,98.950000,99.300000,99.566667,1.001967,5.748606
2,0.651964,0.651964,0.000000,97.483333,97.533333,16.025404,77.083333,91.116667,95.366667,97.400000,77.083333,84.933333,89.700000,92.133333,91.116667,94.366667,96.516667,97.650000,95.366667,97.483333,98.516667,99.033333,97.400000,98.550000,99.116667,99.450000,0.914811,5.465570,76.066667,90.833333,95.266667,97.633333,76.083333,84.300000,88.833333,91.600000,90.850000,94.516667,96.533333,97.550000,95.266667,97.533333,98.550000,99.050000,97.633333,98.866667,99.366667,99.550000,0.987964,5.706769
3,0.633180,0.633180,0.000000,97.816667,97.933333,15.714839,77.950000,91.616667,95.733333,97.600000,77.950000,86.050000,90.750000,92.966667,91.616667,94.966667,96.866667,97.950000,95.733333,97.816667,98.900000,99.300000,97.600000,98.783333,99.400000,99.700000,0.792964,4.398680,76.750000,91.233333,95.666667,97.866667,76.766667,85.050000,89.600000,92.316667,91.233333,94.866667,96.983333,97.966667,95.666667,97.933333,98.816667,99.300000,97.866667,99.116667,99.433333,99.666667,0.885421,5.138355
4,0.620354,0.620354,0.000000,97.983333,98.000000,15.796373,77.950000,91.900000,96.183333,97.716667,77.950000,85.983333,90.750000,92.966667,91.900000,95.250000,97.066667,97.966667,96.183333,97.983333,98.950000,99.350000,97.716667,98.883333,99.416667,99.683333,0.769575,4.451790,77.116667,91.266667,95.850000,97.950000,77.133333,85.583333,90.050000,92.666667,91.266667,95.083333,97.000000,97.933333,95.850000,98.000000,98.816667,99.266667,97.950000,99.066667,99.466667,99.683333,0.840073,4.591431
5,0.612529,0.612529,0.000000,98.016667,98.033333,15.953961,77.883333,91.716667,96.033333,97.583333,77.883333,86.016667,90.783333,93.133333,91.716667,95.400000,97.183333,98.116667,96.033333,98.016667,99.016667,99.316667,97.583333,98.850000,99.416667,99.650000,0.758608,4.360418,77.333333,91.383333,95.950000,98.016667,77.350000,85.816667,90.333333,92.900000,91.383333,95.083333,97.033333,98.000000,95.950000,98.033333,98.833333,99.333333,98.016667,99.150000,99.533333,99.716667,0.829460,4.443327
6,0.604434,0.604434,0.000000,97.800000,97.866667,16.268531,76.766667,91.550000,95.716667,97.483333,76.766667,85.250000,90.166667,92.566667,91.550000,95.150000,96.866667,97.966667,95.716667,97.800000,98.783333,99.233333,97.483333,98.616667,99.316667,99.683333,0.832038,4.632454,76.283333,91.083333,95.783333,97.766667,76.283333,84.683333,89.366667,92.116667,91.083333,94.933333,96.883333,97.950000,95.783333,97.866667,98.750000,99.183333,97.766667,99.000000,99.400000,99.616667,0.894958,5.144543
7,0.597013,0.597013,0.000000,97.833333,98.033333,15.980234,78.033333,91.866667,95.966667,97.550000,78.033333,86.133333,91.100000,93.483333,91.866667,95.233333,97.133333,98.083333,95.966667,97.833333,98.900000,99.266667,97.550000,98.716667,99.383333,99.666667,0.708233,3.953392,77.866667,91.566667,95.916667,97.916667,77.866667,86.050000,90.450000,93.150000,91.566667,95.366667,97.200000,98.150000,95.916667,98.033333,98.866667,99.283333,97.916667,99.066667,99.416667,99.633333,0.779068,4.224399
8,0.590211,0.590211,0.000000,98.050000,97.950000,15.782092,78.250000,92.100000,96.133333,97.566667,78.250000,86.466667,91.133333,93.483333,92.100000,95.516667,97.250000,98.166667,96.133333,98.050000,99.066667,99.416667,97.566667,98.800000,99.433333,99.716667,0.720172,4.066048,77.466667,91.633333,95.866667,98.000000,77.483333,86.050000,90.416667,92.850000,91.633333,95.200000,97.166667,98.050000,95.866667,97.950000,98.833333,99.300000,98.000000,99.100000,99.450000,99.650000,0.810794,4.400473
9,0.575809,0.575809,0.000000,97.716667,97.850000,16.537790,78.116667,91.433333,95.766667,97.550000,78.116667,86.266667,90.833333,92.933333,91.433333,95.016667,96.866667,97.900000,95.766667,97.716667,98.783333,99.200000,97.550000,98.833333,99.300000,99.583333,0.778377,4.566798,77.150000,91.466667,95.850000,97.833333,77.166667,85.766667,90.350000,92.933333,91.483333,95.000000,96.900000,98.016667,95.850000,97.850000,98.616667,99.050000,97.833333,98.900000,99.300000,99.566667,0.798784,4.333358
10,0.565781,0.565781,0.000000,98.183333,98.233333,15.436725,79.500000,92.550000,96.200000,97.850000,79.500000,87.466667,91.716667,93.783333,92.550000,95.816667,97.516667,98.416667,96.200000,98.183333,99.083333,99.433333,97.850000,98.916667,99.550000,99.816667,0.673729,3.929407,79.083333,92.266667,96.483333,98.050000,79.100000,87.083333,91.150000,93.500000,92.266667,95.766667,97.416667,98.300000,96.483333,98.233333,98.983333,99.366667,98.050000,99.066667,99.416667,99.716667,0.732163,4.003159
