seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
456,FT,freeze_all,60,0.500000,54000,10,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
456,FT,freeze_all,60,0.500000,54000,12,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_0.500000/blockage_060/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,1,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,2,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,3,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,5,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,8,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,10,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,80,0.500000,54000,12,0,82096,0,0.000000,,56.883333,57.150000,25.016667,41.716667,50.383333,58.233333,25.016667,30.983333,37.150000,43.316667,41.716667,47.866667,54.283333,59.950000,50.383333,56.883333,63.150000,68.316667,58.233333,64.650000,70.633333,75.116667,6.664353,20.599147,26.616667,41.900000,50.766667,58.433333,26.616667,32.533333,38.300000,43.916667,41.900000,47.900000,53.466667,59.200000,50.766667,57.150000,62.533333,68.200000,58.433333,64.733333,69.716667,74.566667,6.661990,20.397375,v4.1,jobs/finetune/trainfrac_0.500000/blockage_080/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,1,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,2,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,3,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,5,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,8,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,10,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,100,0.500000,54000,12,0,82096,0,0.000000,,52.600000,52.600000,23.600000,39.283333,46.033333,52.816667,23.600000,29.266667,35.233333,41.633333,39.283333,45.450000,51.750000,57.300000,46.033333,52.600000,58.933333,64.150000,52.816667,59.350000,65.433333,70.200000,6.714816,19.630865,24.883333,40.166667,46.450000,53.716667,24.883333,30.600000,36.283333,42.233333,40.166667,46.100000,51.766667,57.250000,46.450000,52.600000,58.183333,63.633333,53.716667,59.716667,64.950000,70.033333,6.754590,20.021486,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,1,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,2,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,3,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,5,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,8,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,10,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,0,1.000000,108000,12,0,82096,0,0.000000,,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,1,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,2,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,3,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,5,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,8,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,10,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,20,1.000000,108000,12,0,82096,0,0.000000,,81.866667,81.333333,48.783333,66.933333,76.200000,81.316667,48.783333,57.300000,64.200000,69.383333,66.933333,74.283333,79.850000,83.133333,76.200000,81.866667,85.883333,88.583333,81.316667,85.650000,88.683333,90.766667,3.977043,19.893079,49.666667,67.450000,75.983333,80.816667,49.666667,57.700000,64.266667,69.566667,67.450000,74.016667,79.000000,83.050000,75.983333,81.333333,85.000000,87.983333,80.816667,85.200000,87.983333,90.233333,3.929688,19.743560,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,1,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,2,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,3,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,5,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,8,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,10,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,40,1.000000,108000,12,0,82096,0,0.000000,,69.483333,69.700000,34.416667,52.833333,63.016667,70.483333,34.416667,41.300000,47.616667,53.316667,52.833333,59.683333,65.833333,70.816667,63.016667,69.483333,75.166667,79.733333,70.483333,76.316667,80.916667,84.566667,5.869533,22.266105,35.966667,53.566667,63.166667,70.416667,35.966667,42.383333,48.166667,53.700000,53.566667,59.983333,65.250000,70.533333,63.166667,69.700000,74.800000,79.516667,70.416667,76.016667,80.233333,84.166667,5.842797,21.823084,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
456,FT,freeze_all,60,1.000000,108000,1,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
456,FT,freeze_all,60,1.000000,108000,2,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
456,FT,freeze_all,60,1.000000,108000,3,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
456,FT,freeze_all,60,1.000000,108000,5,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
456,FT,freeze_all,60,1.000000,108000,8,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
456,FT,freeze_all,60,1.000000,108000,10,0,82096,0,0.000000,,62.933333,63.250000,28.250000,46.250000,56.200000,63.583333,28.250000,34.600000,40.966667,46.750000,46.250000,52.616667,58.950000,64.133333,56.200000,62.933333,69.183333,73.866667,63.583333,69.983333,75.433333,79.600000,6.523394,22.102650,29.300000,46.966667,56.866667,64.150000,29.300000,35.666667,41.533333,47.050000,46.966667,53.016667,58.200000,63.583333,56.866667,63.250000,68.433333,73.683333,64.150000,70.250000,74.833333,79.250000,6.495181,21.765895,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
