epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,2.129186,2.129186,0.000000,91.783333,91.350000,0.757620,56.500000,77.966667,88.050000,92.350000,56.516667,65.766667,72.816667,78.183333,77.983333,83.416667,87.216667,90.150000,88.066667,91.783333,93.900000,95.433333,92.366667,94.866667,96.350000,97.416667,2.306225,13.222703,55.250000,76.383333,86.800000,91.366667,55.250000,64.600000,71.883333,77.200000,76.383333,82.716667,86.383333,89.466667,86.800000,91.350000,93.650000,95.066667,91.366667,94.483333,96.066667,96.933333,2.429399,13.716718
2,1.030785,1.030785,0.000000,94.516667,93.950000,0.752425,66.766667,84.483333,91.533333,94.816667,66.783333,75.966667,81.816667,85.616667,84.483333,89.416667,92.133333,93.766667,91.533333,94.516667,95.750000,96.650000,94.816667,96.450000,97.333333,98.050000,1.494199,9.405572,65.950000,83.750000,90.433333,93.933333,65.950000,75.850000,81.883333,85.600000,83.750000,88.800000,91.533333,93.316667,90.433333,93.950000,95.516667,96.616667,93.933333,96.350000,97.383333,98.083333,1.523135,9.879638
3,0.844312,0.844312,0.000000,95.650000,95.533333,0.761011,69.900000,86.533333,92.783333,95.816667,69.916667,79.116667,84.450000,88.083333,86.550000,91.050000,93.500000,95.250000,92.783333,95.650000,96.883333,97.816667,95.816667,97.433333,98.200000,98.766667,1.266217,8.387709,68.300000,85.716667,92.300000,95.233333,68.316667,78.816667,84.400000,87.583333,85.716667,90.733333,93.333333,94.750000,92.300000,95.533333,96.916667,97.800000,95.233333,97.300000,98.116667,98.716667,1.337913,8.591605
4,0.762089,0.762089,0.000000,95.983333,96.133333,0.761131,71.083333,87.466667,93.383333,96.233333,71.083333,80.500000,85.666667,88.983333,87.466667,92.016667,94.366667,95.850000,93.383333,95.983333,97.300000,98.150000,96.233333,97.716667,98.516667,99.016667,1.186087,7.686932,69.350000,86.433333,93.000000,95.566667,69.350000,79.566667,84.933333,88.200000,86.433333,91.600000,94.150000,95.400000,93.000000,96.133333,97.300000,98.016667,95.566667,97.666667,98.333333,98.866667,1.275595,8.462076
5,0.709568,0.709568,0.000000,96.066667,95.983333,0.777884,71.700000,88.016667,93.683333,96.583333,71.716667,81.116667,86.100000,89.433333,88.016667,92.333333,94.683333,96.183333,93.683333,96.066667,97.516667,98.250000,96.583333,98.050000,98.816667,99.200000,1.136725,7.149590,70.233333,87.100000,93.083333,95.716667,70.250000,80.450000,85.583333,88.700000,87.100000,91.833333,94.216667,95.650000,93.083333,95.983333,97.050000,97.883333,95.716667,97.616667,98.333333,98.800000,1.214088,7.973746
6,0.667501,0.667501,0.000000,96.300000,96.333333,0.798876,71.350000,88.033333,93.966667,96.683333,71.366667,80.716667,85.616667,89.016667,88.033333,92.483333,94.850000,96.250000,93.966667,96.300000,97.550000,98.300000,96.683333,98.150000,98.800000,99.233333,1.235126,8.253868,70.616667,87.700000,93.350000,96.016667,70.616667,80.650000,85.700000,88.750000,87.700000,92.283333,94.716667,96.100000,93.350000,96.333333,97.466667,98.250000,96.016667,97.866667,98.600000,99.016667,1.257875,8.325143
7,0.654827,0.654827,0.000000,96.066667,96.283333,0.765422,71.583333,87.416667,93.350000,96.500000,71.600000,80.900000,85.916667,89.333333,87.416667,91.866667,94.450000,96.116667,93.350000,96.066667,97.516667,98.416667,96.500000,98.083333,98.883333,99.300000,1.169683,7.519653,70.316667,87.100000,93.183333,95.833333,70.316667,80.183333,85.283333,88.350000,87.100000,91.983333,94.383333,95.800000,93.183333,96.283333,97.400000,98.150000,95.833333,97.850000,98.650000,99.016667,1.291291,8.629444
8,0.618320,0.618320,0.000000,96.483333,96.516667,0.763614,72.500000,88.500000,94.366667,96.650000,72.516667,81.666667,86.800000,89.950000,88.500000,92.750000,95.150000,96.650000,94.366667,96.483333,97.766667,98.466667,96.650000,98.066667,98.833333,99.266667,1.089447,6.687603,71.783333,87.683333,93.750000,96.266667,71.800000,81.416667,86.483333,89.316667,87.683333,92.450000,94.633333,95.983333,93.750000,96.516667,97.500000,98.283333,96.266667,98.016667,98.750000,99.133333,1.155216,7.622563
9,0.605685,0.605685,0.000000,96.500000,96.216667,0.761750,73.266667,88.650000,94.416667,96.883333,73.283333,82.250000,87.133333,90.133333,88.650000,92.933333,95.216667,96.616667,94.416667,96.500000,97.783333,98.533333,96.883333,98.150000,98.850000,99.283333,1.095027,6.887260,71.200000,87.366667,93.566667,96.033333,71.216667,80.950000,85.883333,88.900000,87.366667,92.416667,94.533333,95.883333,93.566667,96.216667,97.250000,98.033333,96.033333,97.733333,98.550000,98.950000,1.211194,8.164323
10,0.579934,0.579934,0.000000,96.650000,96.550000,0.758462,72.400000,88.400000,94.400000,96.650000,72.416667,81.600000,86.483333,89.616667,88.400000,92.800000,95.083333,96.483333,94.400000,96.650000,97.816667,98.566667,96.650000,98.083333,98.783333,99.283333,1.139090,7.356114,71.216667,87.683333,93.500000,96.050000,71.216667,81.133333,86.050000,88.916667,87.683333,92.766667,94.916667,96.250000,93.500000,96.550000,97.700000,98.433333,96.050000,97.883333,98.700000,99.050000,1.215824,8.324078
