seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
123,FT,freeze_all,100,0.500000,54000,8,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,10,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,0.500000,54000,12,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_0.500000/blockage_100/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,1,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,2,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,3,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,5,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,8,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,10,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,0,1.000000,108000,12,0,82096,0,0.000000,,98.400000,98.433333,80.333333,92.683333,96.683333,98.116667,80.333333,88.300000,92.816667,94.800000,92.683333,96.050000,97.850000,98.716667,96.683333,98.400000,99.300000,99.583333,98.116667,99.166667,99.650000,99.833333,0.542919,3.084315,80.133333,92.883333,96.600000,98.366667,80.150000,88.050000,92.166667,94.483333,92.883333,95.850000,97.633333,98.483333,96.600000,98.433333,99.116667,99.450000,98.366667,99.383333,99.650000,99.783333,0.611984,3.307867,v4.1,jobs/finetune/trainfrac_1.000000/blockage_000/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,1,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,2,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,3,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,5,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,8,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,10,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,20,1.000000,108000,12,0,82096,0,0.000000,,93.500000,93.666667,61.316667,81.066667,89.450000,93.083333,61.316667,70.866667,77.166667,81.916667,81.066667,86.833333,90.833333,93.500000,89.450000,93.500000,95.916667,97.216667,93.083333,95.916667,97.716667,98.516667,1.719990,10.295894,61.233333,81.166667,89.166667,93.450000,61.233333,71.133333,77.400000,82.500000,81.166667,87.466667,90.983333,93.316667,89.166667,93.666667,96.033333,97.166667,93.450000,96.400000,97.950000,98.600000,1.805775,10.895849,v4.1,jobs/finetune/trainfrac_1.000000/blockage_020/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,1,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,2,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,3,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,5,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,8,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,10,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,40,1.000000,108000,12,0,82096,0,0.000000,,86.316667,86.433333,44.583333,67.033333,80.250000,86.950000,44.583333,53.016667,59.366667,64.900000,67.033333,74.350000,80.150000,84.400000,80.250000,86.316667,90.666667,93.433333,86.950000,91.400000,94.766667,96.883333,3.625187,16.447786,44.916667,66.433333,80.083333,87.533333,44.916667,53.433333,60.033333,65.916667,66.433333,74.066667,79.666667,83.850000,80.083333,86.433333,90.283333,93.050000,87.533333,92.150000,94.766667,96.300000,3.634854,16.645610,v4.1,jobs/finetune/trainfrac_1.000000/blockage_040/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,1,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,2,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,3,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,5,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,8,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,10,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,60,1.000000,108000,12,0,82096,0,0.000000,,75.850000,75.900000,34.483333,53.566667,68.783333,78.500000,34.483333,41.683333,48.116667,53.833333,53.566667,61.333333,68.350000,74.283333,68.783333,75.850000,81.916667,86.650000,78.500000,84.166667,88.766667,92.250000,5.319773,18.868496,34.283333,53.550000,68.283333,78.283333,34.283333,41.583333,47.933333,53.883333,53.550000,62.000000,68.800000,74.833333,68.283333,75.900000,81.416667,86.133333,78.283333,84.466667,88.533333,91.533333,5.368107,19.031293,v4.1,jobs/finetune/trainfrac_1.000000/blockage_060/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,1,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,2,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,3,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,5,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,8,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,10,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,80,1.000000,108000,12,0,82096,0,0.000000,,65.716667,65.983333,28.366667,43.500000,57.950000,68.933333,28.366667,35.100000,41.600000,47.533333,43.500000,50.966667,58.283333,65.466667,57.950000,65.716667,72.766667,79.050000,68.933333,75.683333,81.750000,86.733333,6.371283,20.299606,27.966667,43.766667,57.300000,68.700000,27.966667,34.700000,40.816667,46.800000,43.766667,51.600000,58.483333,65.700000,57.300000,65.983333,73.050000,78.800000,68.700000,76.350000,81.800000,86.533333,6.545309,20.313160,v4.1,jobs/finetune/trainfrac_1.000000/blockage_080/freeze_freeze_all
123,FT,freeze_all,100,1.000000,108000,1,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_1.000000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,1.000000,108000,2,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_1.000000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,1.000000,108000,3,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_1.000000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,1.000000,108000,5,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_1.000000/blockage_100/freeze_freeze_all
123,FT,freeze_all,100,1.000000,108000,8,0,82096,0,0.000000,,56.816667,56.783333,24.550000,36.516667,48.733333,59.533333,24.550000,30.766667,37.200000,43.000000,36.516667,43.933333,51.183333,58.616667,48.733333,56.816667,64.250000,71.533333,59.533333,67.000000,74.100000,80.250000,7.080811,21.185941,24.666667,37.050000,48.550000,58.816667,24.666667,30.933333,36.933333,42.883333,37.050000,44.400000,51.316667,58.866667,48.550000,56.783333,63.883333,70.916667,58.816667,67.183333,73.850000,79.766667,7.177594,21.164113,v4.1,jobs/finetune/trainfrac_1.000000/blockage_100/freeze_freeze_all
